OFFER_ID,OFFER_LINE_ID,OFFER_DATE,EXPECTED_JOIN_DATE,STUDENT_ID,COMPANY_ID,COLLEGE_ID,ROLE_TITLE,OFFER_LEVEL,CTC_LPA,MONTHLY_STIPEND,JOB_CITY,HIRING_MODE,OFFER_STATUS,IS_JOINED,UPDATED_AT
OF12902,1,2020-08-28,2021-01-26,ST03049,CO2482,CL4115,QA Engineer,FTE,19.89,0.0,Noida,OFF_CAMPUS,ACCEPTED,0,2026-01-05 07:28:00
OF12903,1,2016-12-07,2017-04-30,ST01842,CO4460,CL0460,QA Engineer,INTERN,21.9,118434.4,Chennai,ON_CAMPUS,JOINED,1,2026-01-03 07:12:00
OF12904,1,2017-04-07,2017-06-13,ST04080,CO3698,CL3197,Data Analyst,INTERN,30.34,69095.6,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-02 03:16:00
OF12905,1,2022-11-09,2023-02-07,ST03497,CO4592,CL3029,Data Analyst,FTE,44.86,0.0,Bengaluru,REFERRAL,WITHDRAWN,0,2026-01-05 08:16:00
OF12906,1,2019-04-13,2019-07-13,ST00468,CO2320,CL3505,Data Analyst,INTERN,40.46,61108.2,Noida,ON_CAMPUS,OFFERED,0,2026-01-03 05:17:00
OF12907,1,2019-11-22,2020-04-23,ST02091,CO0156,CL4567,QA Engineer,INTERN,19.42,72081.7,Pune,OFF_CAMPUS,JOINED,1,2026-01-05 10:27:00
OF12908,1,2018-02-19,2018-04-26,ST02197,CO2988,CL1213,Data Analyst,FTE,21.84,0.0,Noida,REFERRAL,WITHDRAWN,0,2026-01-01 18:06:00
OF12909,1,2023-09-17,2024-01-26,ST02903,CO0066,CL4670,Software Engineer,INTERN,18.52,43168.6,Hyderabad,ON_CAMPUS,WITHDRAWN,0,2026-01-04 16:09:00
OF12910,1,2020-10-18,2020-12-22,ST00798,CO0039,CL2901,Software Engineer,INTERN,40.63,48190.4,Chennai,ON_CAMPUS,OFFERED,0,2026-01-03 08:31:00
OF12911,1,2024-08-28,2025-01-01,ST02906,CO1686,CL0577,Data Analyst,INTERN,6.65,65804.6,Noida,OFF_CAMPUS,ACCEPTED,0,2026-01-02 03:52:00
OF12912,1,2021-11-20,2022-01-06,ST03407,CO4694,CL1343,Data Analyst,INTERN,21.61,69918.1,Pune,ON_CAMPUS,ACCEPTED,0,2026-01-04 15:55:00
OF12913,1,2016-05-21,2016-08-04,ST00234,CO1669,CL0315,Software Engineer,FTE,20.25,0.0,Bengaluru,REFERRAL,JOINED,1,2026-01-01 14:14:00
OF12914,1,2023-01-09,2023-03-10,ST00389,CO0497,CL0903,Data Analyst,FTE,20.78,0.0,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-05 04:11:00
OF12915,1,2015-12-01,2016-05-29,ST04681,CO1280,CL2275,Data Analyst,FTE,14.16,0.0,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-05 06:53:00
OF12916,1,2016-03-01,2016-06-25,ST00106,CO2497,CL3548,QA Engineer,FTE,9.7,0.0,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-03 11:16:00
OF12917,1,2021-01-07,2021-02-23,ST02229,CO1039,CL0049,Data Analyst,FTE,30.49,0.0,Bengaluru,OFF_CAMPUS,REJECTED,0,2026-01-04 19:40:00
OF12918,1,2023-11-16,2024-04-25,ST00870,CO0115,CL1647,Data Analyst,FTE,32.57,0.0,Pune,REFERRAL,JOINED,1,2026-01-05 12:37:00
,1,2021-06-19,2021-07-23,ST03249,CO4050,CL3617,Data Analyst,FTE,13.28,0.0,Chennai,OFF_CAMPUS,OFFERED,0,2026-01-01 11:27:00
OF12920,1,2019-04-27,2019-07-15,ST01744,CO4962,CL1282,Data Analyst,FTE,33.53,0.0,Pune,ON_CAMPUS,ACCEPTED,0,2026-01-02 20:59:00
OF12921,1,2016-09-23,2017-02-21,ST03923,CO3245,CL3840,Software Engineer,INTERN,7.63,24312.0,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-02 12:21:00
OF12922,1,2015-10-27,2016-04-22,ST00223,CO3204,CL2601,Data Analyst,FTE,18.4,0.0,Hyderabad,ON_CAMPUS,REJECTED,0,2026-01-02 07:17:00
OF12923,1,2020-05-21,2020-07-16,ST03231,CO2459,CL4617,QA Engineer,INTERN,30.31,106036.8,Noida,OFF_CAMPUS,OFFERED,0,2026-01-03 04:55:00
OF12924,1,2024-02-03,2024-04-20,ST01398,CO1609,CL3691,Data Analyst,FTE,43.04,0.0,Chennai,OFF_CAMPUS,OFFERED,0,2026-01-04 18:51:00
OF12925,1,2021-01-24,2021-03-21,ST01344,CO0941,CL4942,Software Engineer,INTERN,10.77,93377.4,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 21:56:00
OF12926,1,2019-03-10,2019-06-06,ST02828,CO1774,CL0089,Software Engineer,FTE,11.49,0.0,Bengaluru,ON_CAMPUS,OFFERED,0,2026-01-02 19:32:00
OF12927,1,2019-12-19,2020-03-23,ST03174,CO4853,CL2666,Data Analyst,FTE,24.28,0.0,Noida,ON_CAMPUS,JOINED,1,2026-01-04 17:37:00
OF12928,1,2023-04-25,2023-06-01,ST02608,CO3907,CL3295,QA Engineer,INTERN,38.61,73896.2,Noida,OFF_CAMPUS,WITHDRAWN,0,2026-01-04 16:48:00
OF12929,1,2020-07-31,2020-10-08,ST00533,CO3931,CL2592,QA Engineer,FTE,11.71,0.0,Pune,ON_CAMPUS,OFFERED,0,2026-01-03 08:56:00
OF12930,1,2021-01-27,2021-03-24,ST01355,CO4257,CL1979,QA Engineer,INTERN,5.01,36725.3,Hyderabad,REFERRAL,OFFERED,0,2026-01-02 08:00:00
OF12931,1,2019-10-30,2019-12-24,ST02291,CO2992,CL3615,QA Engineer,FTE,42.98,0.0,Chennai,REFERRAL,JOINED,1,2026-01-01 12:54:00
OF12932,1,2018-05-05,2018-10-16,ST00946,CO0407,CL3542,QA Engineer,INTERN,10.17,38173.1,Chennai,OFF_CAMPUS,REJECTED,0,2026-01-02 04:54:00
OF12933,1,2017-08-12,2017-12-05,ST03614,CO0065,CL4249,Data Analyst,FTE,17.14,0.0,Bengaluru,REFERRAL,OFFERED,0,2026-01-05 02:01:00
OF12934,1,2023-10-13,2024-01-26,ST01741,CO4770,CL3414,QA Engineer,INTERN,18.56,110062.2,Chennai,REFERRAL,JOINED,1,2026-01-03 21:29:00
OF12935,1,2018-12-14,2019-04-11,ST03228,CO4950,CL3705,QA Engineer,INTERN,29.37,86620.6,Noida,OFF_CAMPUS,WITHDRAWN,0,2026-01-02 14:21:00
OF12936,1,2017-03-26,2017-05-21,ST00737,CO4357,CL1677,Software Engineer,INTERN,36.54,112770.4,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-03 11:11:00
OF12937,1,2016-06-29,2016-09-20,ST02524,CO4236,CL3256,Data Analyst,FTE,6.35,0.0,Noida,ON_CAMPUS,ACCEPTED,0,2026-01-03 14:09:00
OF12938,1,2015-09-28,2016-03-04,ST02510,CO2879,CL0699,Software Engineer,FTE,28.27,0.0,Noida,REFERRAL,ACCEPTED,0,2026-01-03 12:56:00
OF12939,1,2024-12-18,2025-05-13,ST04568,CO4864,CL3305,QA Engineer,INTERN,5.86,81062.4,Bengaluru,ON_CAMPUS,WITHDRAWN,0,2026-01-01 22:44:00
OF12940,1,2023-06-16,2023-09-02,ST01604,CO2442,CL1585,QA Engineer,INTERN,32.69,61980.4,Chennai,REFERRAL,REJECTED,0,2026-01-02 18:11:00
OF12941,1,2020-05-17,2020-07-15,ST04560,CO3750,CL2516,Data Analyst,FTE,37.71,0.0,Pune,OFF_CAMPUS,OFFERED,0,2026-01-03 16:44:00
OF12942,1,2020-11-02,2021-01-08,ST02404,CO4883,CL3149,Software Engineer,INTERN,34.09,84925.8,Chennai,OFF_CAMPUS,OFFERED,0,2026-01-05 04:46:00
OF12943,1,2018-07-17,2018-11-16,ST01667,CO2246,CL0756,Software Engineer,FTE,16.64,0.0,Noida,REFERRAL,JOINED,1,2026-01-02 10:11:00
OF12944,1,2017-04-07,2017-05-29,ST00014,CO1949,CL4911,Data Analyst,INTERN,7.96,100358.9,Bengaluru,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 06:30:00
OF12945,1,2022-10-25,2023-01-21,ST01428,CO2643,CL1922,Data Analyst,FTE,9.5,0.0,Bengaluru,REFERRAL,OFFERED,0,2026-01-04 18:58:00
OF12946,1,2023-08-31,2024-01-13,ST01836,CO0957,CL1498,QA Engineer,INTERN,5.96,19010.2,Chennai,ON_CAMPUS,JOINED,1,2026-01-03 09:25:00
OF12947,1,2016-08-12,2016-11-29,ST01617,CO4260,CL1335,Software Engineer,FTE,25.85,0.0,Noida,ON_CAMPUS,JOINED,1,2026-01-05 09:55:00
OF12948,1,2021-12-24,2022-03-13,ST03841,CO0962,CL2275,QA Engineer,FTE,39.71,0.0,Hyderabad,OFF_CAMPUS,REJECTED,0,2026-01-04 01:50:00
OF12949,1,2017-11-01,2018-03-02,ST01233,CO1646,CL0844,QA Engineer,INTERN,28.91,107078.0,Pune,REFERRAL,OFFERED,0,2026-01-02 20:12:00
OF12950,1,2025-05-28,2025-07-17,ST01870,CO1973,CL4562,Software Engineer,INTERN,37.9,84911.9,Pune,REFERRAL,REJECTED,0,2026-01-02 10:08:00
OF12951,1,2017-03-22,2017-05-31,ST01711,CO2670,CL2313,Data Analyst,FTE,29.02,0.0,Noida,REFERRAL,WITHDRAWN,0,2026-01-01 11:42:00
OF12952,1,2020-09-04,2021-01-23,ST04837,CO4011,CL0606,Software Engineer,FTE,25.45,0.0,Pune,ON_CAMPUS,JOINED,1,2026-01-04 20:00:00
OF12953,1,2023-09-29,2024-01-02,ST01836,CO3383,CL4914,Software Engineer,INTERN,10.32,23732.9,Hyderabad,OFF_CAMPUS,ACCEPTED,0,2026-01-01 14:45:00
OF12954,1,2023-02-22,2023-05-26,ST03152,CO0329,CL0091,Data Analyst,FTE,42.2,0.0,Hyderabad,OFF_CAMPUS,OFFERED,0,2026-01-03 23:58:00
OF12955,1,2021-11-17,2022-02-18,ST00852,CO1304,CL3853,Data Analyst,FTE,18.99,0.0,Hyderabad,ON_CAMPUS,JOINED,1,2026-01-02 10:52:00
OF12956,1,2023-07-24,2023-09-30,ST03563,CO3248,CL2291,Software Engineer,FTE,42.77,0.0,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-04 10:53:00
OF12957,1,2023-03-20,2023-05-09,ST04035,CO4990,CL2329,Software Engineer,INTERN,16.09,68654.4,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-04 15:43:00
OF12958,1,2025-02-04,2025-04-10,ST03810,CO2986,CL0194,Software Engineer,INTERN,19.05,35332.1,Hyderabad,OFF_CAMPUS,REJECTED,0,2026-01-02 19:55:00
OF12959,1,2020-03-22,2020-06-04,ST00326,CO1610,CL1786,Data Analyst,FTE,8.12,0.0,Hyderabad,ON_CAMPUS,WITHDRAWN,0,2026-01-04 08:52:00
OF12960,1,2018-10-21,2019-02-28,ST03219,CO4539,CL1104,Software Engineer,INTERN,25.23,62813.9,Noida,OFF_CAMPUS,WITHDRAWN,0,2026-01-04 02:49:00
OF12961,1,2024-01-15,2024-03-08,ST00302,CO1193,CL3281,QA Engineer,FTE,12.63,0.0,Hyderabad,OFF_CAMPUS,ACCEPTED,0,2026-01-03 17:36:00
OF12962,1,2022-10-21,2022-12-05,ST01775,CO3166,CL0110,Data Analyst,FTE,17.03,0.0,Hyderabad,OFF_CAMPUS,JOINED,1,2026-01-02 04:45:00
OF12963,1,2020-05-22,2020-08-29,ST03784,CO4702,CL4887,QA Engineer,INTERN,10.95,71598.8,Chennai,ON_CAMPUS,JOINED,1,2026-01-02 01:01:00
OF12964,1,2024-11-09,2024-12-15,ST00274,CO0918,CL4890,Data Analyst,FTE,32.55,0.0,Bengaluru,ON_CAMPUS,OFFERED,0,2026-01-02 09:21:00
OF12965,1,2018-06-08,2018-12-04,ST04776,CO4583,CL0466,Software Engineer,FTE,30.15,0.0,Noida,OFF_CAMPUS,REJECTED,0,2026-01-03 02:14:00
OF12966,1,2017-06-06,2017-10-28,ST00602,CO3426,CL0576,QA Engineer,FTE,33.46,0.0,Bengaluru,OFF_CAMPUS,WITHDRAWN,0,2026-01-02 22:07:00
OF12967,1,2017-09-17,2017-12-05,ST00809,CO3454,CL2294,QA Engineer,FTE,36.43,0.0,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-04 03:10:00
OF12968,1,2019-06-03,2019-10-16,ST02359,CO3503,CL2566,QA Engineer,FTE,44.16,0.0,Bengaluru,ON_CAMPUS,JOINED,1,2026-01-04 06:05:00
OF12969,1,2020-04-12,2020-09-21,ST00150,CO4578,CL0805,QA Engineer,FTE,35.42,0.0,Chennai,OFF_CAMPUS,ACCEPTED,0,2026-01-03 11:24:00
OF12970,1,2022-07-19,2022-11-06,ST03459,CO3708,CL1530,QA Engineer,FTE,41.84,0.0,Noida,ON_CAMPUS,WITHDRAWN,0,2026-01-04 09:02:00
OF12971,1,2022-08-16,2022-10-01,ST02970,CO3697,CL2653,QA Engineer,FTE,29.2,0.0,Bengaluru,ON_CAMPUS,WITHDRAWN,0,2026-01-04 16:10:00
OF12972,1,2022-07-14,2022-08-28,ST03224,CO0713,CL2554,Software Engineer,INTERN,20.38,19162.3,Noida,REFERRAL,ACCEPTED,0,2026-01-05 03:17:00
OF12973,1,2016-10-10,2016-11-23,ST01616,CO2614,CL4566,QA Engineer,FTE,39.44,0.0,Hyderabad,OFF_CAMPUS,WITHDRAWN,0,2026-01-03 17:04:00
OF12974,1,2015-10-29,2016-02-17,ST02135,CO4399,CL0072,Data Analyst,FTE,31.53,0.0,Chennai,OFF_CAMPUS,OFFERED,0,2026-01-03 05:03:00
OF12975,1,2020-08-07,2020-10-03,ST02196,CO3790,CL4641,QA Engineer,INTERN,9.47,79207.3,Chennai,ON_CAMPUS,OFFERED,0,2026-01-04 18:40:00
OF12976,1,2017-08-10,2018-01-27,ST04195,CO3803,CL2928,Data Analyst,INTERN,30.57,24379.3,Pune,OFF_CAMPUS,JOINED,1,2026-01-03 21:53:00
OF12977,1,2022-12-25,2023-04-16,ST04597,CO3556,CL4732,Software Engineer,FTE,6.76,0.0,Pune,REFERRAL,OFFERED,0,2026-01-04 13:04:00
OF12978,1,2017-03-29,2017-08-31,ST02700,CO0350,CL3613,QA Engineer,FTE,25.7,0.0,Noida,REFERRAL,OFFERED,0,2026-01-03 01:07:00
OF12979,1,2016-10-14,2017-03-24,ST03552,CO4037,CL2277,QA Engineer,FTE,38.93,0.0,Pune,ON_CAMPUS,JOINED,1,2026-01-04 20:16:00
OF12980,1,2017-03-01,2017-07-22,ST04610,CO3284,CL1291,QA Engineer,INTERN,42.76,88689.8,Pune,OFF_CAMPUS,OFFERED,0,2026-01-02 19:23:00
OF12981,1,2020-05-07,2020-10-27,ST03789,CO1317,CL1315,QA Engineer,FTE,5.15,0.0,Bengaluru,REFERRAL,JOINED,1,2026-01-05 02:18:00
,1,2020-05-13,2020-07-18,ST01385,CO4892,CL2298,QA Engineer,INTERN,40.93,34061.2,Noida,ON_CAMPUS,OFFERED,0,2026-01-03 19:25:00
OF12983,1,2020-09-30,2020-11-05,ST02715,CO3734,CL0916,Software Engineer,FTE,12.39,0.0,Noida,ON_CAMPUS,REJECTED,0,2026-01-01 19:08:00
OF12984,1,2021-05-11,2021-08-31,ST01405,CO2725,CL4996,Software Engineer,INTERN,26.06,84408.2,Pune,ON_CAMPUS,REJECTED,0,2026-01-01 12:46:00
OF12985,1,2020-09-13,2021-01-08,ST01769,CO1269,CL4307,Software Engineer,FTE,10.06,0.0,Chennai,REFERRAL,WITHDRAWN,0,2026-01-05 08:24:00
OF12986,1,2018-10-15,2018-12-25,ST00147,CO4337,CL0772,Data Analyst,INTERN,29.84,59396.3,Pune,REFERRAL,ACCEPTED,0,2026-01-01 22:42:00
OF12987,1,2022-06-15,2022-08-13,ST04806,CO1309,CL0474,QA Engineer,FTE,28.01,0.0,Noida,REFERRAL,JOINED,1,2026-01-03 22:43:00
OF12988,1,2017-06-22,2017-12-02,ST00833,CO2567,CL4651,QA Engineer,INTERN,25.09,97677.4,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-03 18:42:00
OF12989,1,2024-08-08,2024-10-21,ST04312,CO3916,CL1333,Data Analyst,FTE,21.89,0.0,Bengaluru,REFERRAL,ACCEPTED,0,2026-01-03 01:15:00
OF12990,1,2025-03-31,2025-05-08,ST01367,CO2701,CL2833,Data Analyst,INTERN,30.45,50449.0,Pune,REFERRAL,JOINED,1,2026-01-01 19:53:00
OF12991,1,2022-11-19,2023-04-22,ST04602,CO2626,CL2336,QA Engineer,FTE,38.63,0.0,Bengaluru,OFF_CAMPUS,OFFERED,0,2026-01-05 07:17:00
OF12992,1,2020-12-19,2021-02-17,ST02100,CO1407,CL4498,QA Engineer,FTE,31.16,0.0,Chennai,OFF_CAMPUS,ACCEPTED,0,2026-01-04 19:11:00
OF12993,1,2024-08-30,2024-12-22,ST01675,CO0057,CL3727,Data Analyst,FTE,29.37,0.0,Hyderabad,REFERRAL,ACCEPTED,0,2026-01-05 01:56:00
OF12994,1,2018-10-06,2019-03-30,ST02599,CO4751,CL0294,Data Analyst,INTERN,22.12,105608.8,Bengaluru,OFF_CAMPUS,WITHDRAWN,0,2026-01-04 18:18:00
OF12995,1,2017-07-30,2018-01-13,ST02699,CO2684,CL2890,QA Engineer,INTERN,13.9,91182.0,Hyderabad,OFF_CAMPUS,JOINED,1,2026-01-05 07:41:00
OF12996,1,2020-05-06,2020-08-12,ST00076,CO2507,CL1708,Software Engineer,INTERN,38.51,36620.3,Noida,ON_CAMPUS,OFFERED,0,2026-01-02 18:47:00
OF12997,1,2024-08-13,2025-01-28,ST00760,CO4253,CL2336,Software Engineer,FTE,15.29,0.0,Hyderabad,REFERRAL,OFFERED,0,2026-01-02 21:37:00
OF12998,1,2022-12-17,2023-04-16,ST03823,CO3221,CL1553,Software Engineer,INTERN,43.2,87163.2,Chennai,ON_CAMPUS,ACCEPTED,0,2026-01-05 07:27:00
OF12999,1,2020-12-16,2021-03-13,ST02841,CO4664,CL2463,QA Engineer,FTE,19.26,0.0,Chennai,REFERRAL,OFFERED,0,2026-01-04 02:58:00
OF13000,1,2020-09-08,2020-12-07,ST04156,CO2241,CL2102,QA Engineer,INTERN,26.11,93061.1,Hyderabad,OFF_CAMPUS,OFFERED,0,2026-01-04 19:06:00
OF13001,1,2022-03-18,2022-05-21,ST04688,CO0035,CL2814,Software Engineer,INTERN,20.27,90832.2,Noida,REFERRAL,JOINED,1,2026-01-03 11:31:00
OF13002,1,2019-10-06,2019-12-21,ST02685,CO0396,CL4834,Software Engineer,FTE,13.53,0.0,Bengaluru,ON_CAMPUS,WITHDRAWN,0,2026-01-02 18:55:00
OF13003,1,2022-01-06,2022-02-09,ST02139,CO1968,CL1000,Software Engineer,FTE,21.75,0.0,Pune,ON_CAMPUS,JOINED,1,2026-01-03 06:31:00
OF13004,1,2020-06-13,2020-08-05,ST02292,CO2001,CL2118,QA Engineer,INTERN,21.01,116321.5,Chennai,ON_CAMPUS,REJECTED,0,2026-01-04 01:30:00
OF13005,1,2022-11-13,2023-04-13,ST04367,CO2462,CL4631,Data Analyst,INTERN,38.02,82024.6,Hyderabad,ON_CAMPUS,OFFERED,0,2026-01-05 11:06:00
OF13006,1,2021-03-06,2021-06-16,ST00537,CO1179,CL3262,Software Engineer,INTERN,38.82,113480.2,Pune,ON_CAMPUS,JOINED,1,2026-01-03 08:24:00
OF13007,1,2024-09-25,2024-11-23,ST04617,CO0420,CL2022,Data Analyst,FTE,42.82,0.0,Pune,REFERRAL,REJECTED,0,2026-01-02 14:59:00
OF13008,1,2024-08-27,2024-12-29,ST04071,CO3006,CL3788,QA Engineer,INTERN,19.27,18684.6,Chennai,REFERRAL,ACCEPTED,0,2026-01-05 09:54:00
OF13009,1,2021-01-11,2021-04-29,ST03464,CO3891,CL1262,Software Engineer,FTE,14.81,0.0,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-03 18:15:00
OF13010,1,2024-05-02,2024-07-23,ST01477,CO3903,CL0894,Data Analyst,INTERN,35.3,110600.6,Noida,OFF_CAMPUS,ACCEPTED,0,2026-01-04 16:36:00
OF13011,1,2025-02-17,2025-04-25,ST02455,CO3798,CL3492,QA Engineer,INTERN,27.85,110500.4,Noida,OFF_CAMPUS,OFFERED,0,2026-01-03 13:13:00
OF13012,1,2016-12-03,2017-03-26,ST02730,CO1133,CL3665,Software Engineer,INTERN,22.11,39463.7,Bengaluru,ON_CAMPUS,ACCEPTED,0,2026-01-01 22:19:00
OF13013,1,2018-09-11,2018-10-22,ST03499,CO2846,CL3270,Data Analyst,INTERN,12.07,97611.2,Noida,REFERRAL,WITHDRAWN,0,2026-01-04 16:04:00
,1,2016-09-12,2016-12-09,ST00737,CO0529,CL3817,Software Engineer,INTERN,13.09,76629.1,Noida,ON_CAMPUS,ACCEPTED,0,2026-01-03 02:51:00
OF13015,1,2023-09-11,2023-12-16,ST04219,CO3145,CL2756,Data Analyst,INTERN,36.21,55732.0,Noida,REFERRAL,ACCEPTED,0,2026-01-03 07:56:00
OF13016,1,2024-05-19,2024-10-22,ST04480,CO2813,CL3539,Data Analyst,FTE,44.35,0.0,Pune,OFF_CAMPUS,OFFERED,0,2026-01-04 13:59:00
OF13017,1,2017-03-28,2017-07-26,ST04153,CO1221,CL4884,QA Engineer,FTE,8.17,0.0,Hyderabad,OFF_CAMPUS,OFFERED,0,2026-01-03 22:05:00
OF13018,1,2017-08-23,2018-01-20,ST02285,CO3361,CL4228,Data Analyst,INTERN,18.51,51505.2,Noida,ON_CAMPUS,ACCEPTED,0,2026-01-03 04:01:00
OF13019,1,2020-02-13,2020-07-15,ST03239,CO3594,CL2667,QA Engineer,FTE,17.05,0.0,Chennai,REFERRAL,OFFERED,0,2026-01-02 22:42:00
OF13020,1,2021-06-28,2021-11-30,ST02286,CO0009,CL2056,Software Engineer,FTE,35.26,0.0,Pune,OFF_CAMPUS,ACCEPTED,0,2026-01-05 09:23:00
OF13021,1,2024-03-24,2024-04-30,ST02464,CO2945,CL0934,QA Engineer,FTE,41.75,0.0,Chennai,OFF_CAMPUS,OFFERED,0,2026-01-01 18:30:00
OF13022,1,2019-08-18,2020-01-04,ST02167,CO1441,CL3627,QA Engineer,INTERN,11.73,46698.6,Chennai,ON_CAMPUS,WITHDRAWN,0,2026-01-04 20:43:00
OF13023,1,2022-05-05,2022-10-21,ST01353,CO1834,CL4451,Data Analyst,FTE,27.35,0.0,Hyderabad,ON_CAMPUS,WITHDRAWN,0,2026-01-01 17:57:00
OF13024,1,2015-11-15,2016-04-29,ST03243,CO3614,CL3572,Software Engineer,INTERN,19.09,78899.4,Bengaluru,OFF_CAMPUS,JOINED,1,2026-01-04 08:39:00
OF13025,1,2017-05-30,2017-08-17,ST00408,CO1968,CL1001,Software Engineer,FTE,15.37,0.0,Hyderabad,REFERRAL,JOINED,1,2026-01-03 17:20:00
OF13026,1,2016-01-04,2016-04-30,ST00629,CO2241,CL1762,Software Engineer,FTE,7.98,0.0,Noida,ON_CAMPUS,REJECTED,0,2026-01-01 23:07:00
OF13027,1,2018-02-08,2018-05-15,ST01401,CO4234,CL3535,QA Engineer,FTE,24.15,0.0,Chennai,REFERRAL,JOINED,1,2026-01-03 04:05:00
OF13028,1,2018-01-14,2018-07-11,ST02877,CO2953,CL0149,Data Analyst,INTERN,28.11,51077.4,Hyderabad,REFERRAL,JOINED,1,2026-01-05 13:37:00
OF13029,1,2016-03-01,2016-07-22,ST02570,CO3194,CL4588,Software Engineer,INTERN,41.94,26673.3,Noida,OFF_CAMPUS,ACCEPTED,0,2026-01-01 18:42:00
OF13030,1,2022-02-16,2022-06-14,ST01431,CO3433,CL4540,QA Engineer,FTE,30.7,0.0,Bengaluru,OFF_CAMPUS,JOINED,1,2026-01-03 12:05:00
OF13031,1,2021-06-22,2021-08-02,ST03910,CO4192,CL3434,Data Analyst,INTERN,36.13,46210.4,Hyderabad,OFF_CAMPUS,JOINED,1,2026-01-01 12:15:00
OF13032,1,2022-02-21,2022-07-23,ST03325,CO3901,CL3343,QA Engineer,INTERN,8.94,88799.6,Chennai,ON_CAMPUS,OFFERED,0,2026-01-03 06:45:00
OF13033,1,2023-08-31,2024-01-08,ST04146,CO0803,CL2555,Data Analyst,FTE,9.43,0.0,Bengaluru,REFERRAL,OFFERED,0,2026-01-01 16:27:00
,1,2020-10-20,2020-12-14,ST02054,CO0062,CL3333,Software Engineer,INTERN,11.19,94799.3,Hyderabad,OFF_CAMPUS,REJECTED,0,2026-01-01 15:42:00
OF13035,1,2022-11-13,2023-05-11,ST01362,CO0190,CL1949,QA Engineer,FTE,26.27,0.0,Pune,OFF_CAMPUS,ACCEPTED,0,2026-01-01 10:35:00
,1,2017-01-10,2017-07-03,ST00722,CO4075,CL4367,Data Analyst,FTE,32.05,0.0,Pune,OFF_CAMPUS,OFFERED,0,2026-01-01 11:26:00
OF13037,1,2021-07-05,2021-10-04,ST03030,CO4650,CL1586,QA Engineer,INTERN,41.56,73674.7,Chennai,OFF_CAMPUS,JOINED,1,2026-01-04 02:10:00
OF13038,1,2020-04-11,2020-08-23,ST00088,CO2513,CL0516,Software Engineer,INTERN,11.45,78601.4,Pune,OFF_CAMPUS,REJECTED,0,2026-01-02 17:46:00
OF13039,1,2017-06-07,2017-08-08,ST02796,CO3765,CL1876,Data Analyst,INTERN,31.24,91579.7,Noida,REFERRAL,WITHDRAWN,0,2026-01-03 17:54:00
OF13040,1,2025-06-22,2025-10-27,ST02521,CO1404,CL4119,Data Analyst,FTE,31.48,0.0,Pune,OFF_CAMPUS,WITHDRAWN,0,2026-01-04 18:54:00
OF13041,1,2022-11-11,2023-02-21,ST03659,CO0477,CL4557,QA Engineer,FTE,6.18,0.0,Bengaluru,OFF_CAMPUS,ACCEPTED,0,2026-01-02 19:54:00
OF13042,1,2021-09-06,2021-10-30,ST00296,CO2760,CL4974,QA Engineer,INTERN,39.71,30934.1,Pune,ON_CAMPUS,OFFERED,0,2026-01-01 20:42:00
OF13043,1,2019-03-12,2019-08-19,ST00771,CO0003,CL1412,Software Engineer,FTE,23.41,0.0,Bengaluru,OFF_CAMPUS,JOINED,1,2026-01-05 11:58:00
OF13044,1,2016-09-22,2017-01-19,ST04041,CO2427,CL2626,QA Engineer,INTERN,21.01,119116.3,Bengaluru,REFERRAL,JOINED,1,2026-01-03 15:45:00
OF13045,1,2025-01-29,2025-07-21,ST01860,CO4310,CL2687,Software Engineer,FTE,44.74,0.0,Pune,OFF_CAMPUS,JOINED,1,2026-01-03 06:20:00
OF13046,1,2023-07-05,2023-11-09,ST02317,CO4246,CL2655,Data Analyst,FTE,43.6,0.0,Hyderabad,REFERRAL,JOINED,1,2026-01-03 01:41:00
OF13047,1,2023-06-07,2023-10-19,ST02141,CO4402,CL4235,QA Engineer,FTE,6.35,0.0,Noida,ON_CAMPUS,ACCEPTED,0,2026-01-02 18:58:00
OF13048,1,2022-12-12,2023-03-17,ST01283,CO2031,CL1009,Data Analyst,INTERN,28.86,118698.0,Bengaluru,ON_CAMPUS,ACCEPTED,0,2026-01-04 07:19:00
OF13049,1,2023-10-04,2023-12-17,ST04499,CO2905,CL0212,Software Engineer,FTE,25.01,0.0,Chennai,OFF_CAMPUS,REJECTED,0,2026-01-04 08:11:00
OF13050,1,2022-10-23,2023-02-22,ST03833,CO4543,CL1915,Data Analyst,FTE,38.84,0.0,Hyderabad,ON_CAMPUS,WITHDRAWN,0,2026-01-02 08:44:00
