COLLEGE_ID,COLLEGE_NAME,CITY,STATE,COUNTRY,OWNERSHIP,TIER,CATEGORY,ESTABLISHED_DATE,STATUS
CL4210,BITS Pilani Campus 4210,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4211,Anna University - CEG Campus 4211,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4212,Manipal Institute of Technology Campus 4212,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4213,PSG College of Technology Campus 4213,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4214,IIT Bombay Campus 4214,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4215,BITS Pilani Campus 4215,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4216,Amity University Campus 4216,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4217,Amity University Campus 4217,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4218,JNTU Hyderabad Campus 4218,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4219,SRM Institute of Science and Technology Campus 4219,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4220,NIT Trichy Campus 4220,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4221,Delhi University Campus 4221,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4222,IIT Delhi Campus 4222,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4223,Amity University Campus 4223,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4224,BITS Pilani Campus 4224,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4225,NIT Trichy Campus 4225,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4226,Delhi University Campus 4226,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4227,BITS Pilani Campus 4227,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4228,Anna University - CEG Campus 4228,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4229,Jadavpur University Campus 4229,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4230,Jadavpur University Campus 4230,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4231,Manipal Institute of Technology Campus 4231,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4232,Amity University Campus 4232,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4233,PSG College of Technology Campus 4233,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4234,JNTU Hyderabad Campus 4234,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4235,BITS Pilani Campus 4235,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4236,College of Engineering Pune (COEP) Campus 4236,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4237,Amity University Campus 4237,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4238,College of Engineering Pune (COEP) Campus 4238,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4239,JNTU Hyderabad Campus 4239,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4240,SRM Institute of Science and Technology Campus 4240,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4241,SRM Institute of Science and Technology Campus 4241,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
,,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4243,IIT Madras Campus 4243,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4244,PSG College of Technology Campus 4244,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4245,JNTU Hyderabad Campus 4245,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4246,VIT Vellore Campus 4246,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4247,JNTU Hyderabad Campus 4247,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4248,Amity University Campus 4248,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4249,JNTU Hyderabad Campus 4249,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4250,Jadavpur University Campus 4250,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4251,Anna University - CEG Campus 4251,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4252,Jadavpur University Campus 4252,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
,,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4254,College of Engineering Pune (COEP) Campus 4254,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4255,Anna University - CEG Campus 4255,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4256,IIT Delhi Campus 4256,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4257,IIT Delhi Campus 4257,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4258,IIT Bombay Campus 4258,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4259,IIT Madras Campus 4259,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4260,College of Engineering Pune (COEP) Campus 4260,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4261,Delhi University Campus 4261,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4262,College of Engineering Pune (COEP) Campus 4262,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4263,NIT Trichy Campus 4263,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4264,VIT Vellore Campus 4264,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4265,College of Engineering Pune (COEP) Campus 4265,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4266,PSG College of Technology Campus 4266,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4267,Jadavpur University Campus 4267,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4268,SRM Institute of Science and Technology Campus 4268,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4269,NIT Trichy Campus 4269,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4270,Jadavpur University Campus 4270,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4271,Amity University Campus 4271,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4272,Manipal Institute of Technology Campus 4272,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4273,Amity University Campus 4273,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4274,PSG College of Technology Campus 4274,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4275,SRM Institute of Science and Technology Campus 4275,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4276,BITS Pilani Campus 4276,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4277,IIT Madras Campus 4277,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4278,IIT Delhi Campus 4278,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4279,College of Engineering Pune (COEP) Campus 4279,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4280,BITS Pilani Campus 4280,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4281,IIT Delhi Campus 4281,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4282,Delhi University Campus 4282,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4283,VIT Vellore Campus 4283,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4284,PSG College of Technology Campus 4284,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4285,Manipal Institute of Technology Campus 4285,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4286,IIT Bombay Campus 4286,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4287,Manipal Institute of Technology Campus 4287,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4288,Jadavpur University Campus 4288,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4289,Amity University Campus 4289,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4290,SRM Institute of Science and Technology Campus 4290,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4291,Delhi University Campus 4291,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4292,NIT Trichy Campus 4292,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4293,IIT Delhi Campus 4293,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4294,JNTU Hyderabad Campus 4294,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4295,BITS Pilani Campus 4295,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4296,IIT Delhi Campus 4296,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4297,Anna University - CEG Campus 4297,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4298,VIT Vellore Campus 4298,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4299,IIT Madras Campus 4299,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4300,College of Engineering Pune (COEP) Campus 4300,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4301,Amity University Campus 4301,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4302,Amity University Campus 4302,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4303,PSG College of Technology Campus 4303,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4304,JNTU Hyderabad Campus 4304,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4305,PSG College of Technology Campus 4305,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4306,BITS Pilani Campus 4306,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4307,Amity University Campus 4307,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4308,Anna University - CEG Campus 4308,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4309,VIT Vellore Campus 4309,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4310,Jadavpur University Campus 4310,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4311,IIT Madras Campus 4311,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4312,IIT Delhi Campus 4312,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4313,Amity University Campus 4313,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4314,JNTU Hyderabad Campus 4314,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4315,Delhi University Campus 4315,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4316,IIT Delhi Campus 4316,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4317,PSG College of Technology Campus 4317,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4318,Manipal Institute of Technology Campus 4318,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4319,IIT Bombay Campus 4319,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4320,Amity University Campus 4320,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4321,IIT Madras Campus 4321,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4322,Delhi University Campus 4322,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4323,IIT Delhi Campus 4323,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4324,College of Engineering Pune (COEP) Campus 4324,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4325,Amity University Campus 4325,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4326,Amity University Campus 4326,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
,,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4328,NIT Trichy Campus 4328,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4329,IIT Madras Campus 4329,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4330,Jadavpur University Campus 4330,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4331,VIT Vellore Campus 4331,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4332,Jadavpur University Campus 4332,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4333,JNTU Hyderabad Campus 4333,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4334,Delhi University Campus 4334,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4335,SRM Institute of Science and Technology Campus 4335,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4336,NIT Trichy Campus 4336,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4337,NIT Trichy Campus 4337,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4338,IIT Bombay Campus 4338,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4339,SRM Institute of Science and Technology Campus 4339,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4340,SRM Institute of Science and Technology Campus 4340,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4341,PSG College of Technology Campus 4341,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4342,Amity University Campus 4342,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4343,SRM Institute of Science and Technology Campus 4343,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4344,BITS Pilani Campus 4344,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4345,JNTU Hyderabad Campus 4345,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4346,Anna University - CEG Campus 4346,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4347,Jadavpur University Campus 4347,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4348,SRM Institute of Science and Technology Campus 4348,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4349,Delhi University Campus 4349,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4350,JNTU Hyderabad Campus 4350,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4351,JNTU Hyderabad Campus 4351,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4352,VIT Vellore Campus 4352,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4353,Delhi University Campus 4353,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4354,IIT Delhi Campus 4354,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4355,BITS Pilani Campus 4355,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
,,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4357,IIT Madras Campus 4357,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4358,Jadavpur University Campus 4358,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4359,IIT Bombay Campus 4359,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4360,Anna University - CEG Campus 4360,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4361,College of Engineering Pune (COEP) Campus 4361,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4362,JNTU Hyderabad Campus 4362,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4363,VIT Vellore Campus 4363,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4364,Delhi University Campus 4364,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4365,Delhi University Campus 4365,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4366,BITS Pilani Campus 4366,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4367,Jadavpur University Campus 4367,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4368,Anna University - CEG Campus 4368,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4369,Delhi University Campus 4369,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4370,NIT Trichy Campus 4370,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4371,Amity University Campus 4371,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4372,IIT Bombay Campus 4372,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4373,IIT Bombay Campus 4373,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4374,IIT Madras Campus 4374,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4375,Manipal Institute of Technology Campus 4375,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4376,Amity University Campus 4376,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4377,IIT Bombay Campus 4377,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
,,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4379,PSG College of Technology Campus 4379,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4380,Amity University Campus 4380,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
,,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4382,IIT Madras Campus 4382,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4383,BITS Pilani Campus 4383,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4384,IIT Bombay Campus 4384,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4385,VIT Vellore Campus 4385,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4386,NIT Trichy Campus 4386,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4387,IIT Delhi Campus 4387,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4388,Manipal Institute of Technology Campus 4388,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4389,Manipal Institute of Technology Campus 4389,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4390,SRM Institute of Science and Technology Campus 4390,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4391,VIT Vellore Campus 4391,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4392,Manipal Institute of Technology Campus 4392,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4393,VIT Vellore Campus 4393,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4394,Anna University - CEG Campus 4394,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4395,VIT Vellore Campus 4395,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4396,College of Engineering Pune (COEP) Campus 4396,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4397,Amity University Campus 4397,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4398,Delhi University Campus 4398,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
,,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4400,IIT Delhi Campus 4400,Delhi,DL,India,Public,Tier-1,Engineering,1961-01-01,ACTIVE
CL4401,Delhi University Campus 4401,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4402,JNTU Hyderabad Campus 4402,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4403,JNTU Hyderabad Campus 4403,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4404,SRM Institute of Science and Technology Campus 4404,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4405,Manipal Institute of Technology Campus 4405,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4406,Manipal Institute of Technology Campus 4406,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4407,Amity University Campus 4407,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4408,Jadavpur University Campus 4408,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
CL4409,SRM Institute of Science and Technology Campus 4409,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4410,NIT Trichy Campus 4410,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4411,Anna University - CEG Campus 4411,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4412,IIT Bombay Campus 4412,Mumbai,MH,India,Public,Tier-1,Engineering,1958-01-01,ACTIVE
CL4413,Delhi University Campus 4413,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4414,SRM Institute of Science and Technology Campus 4414,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4415,SRM Institute of Science and Technology Campus 4415,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4416,SRM Institute of Science and Technology Campus 4416,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4417,BITS Pilani Campus 4417,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4418,JNTU Hyderabad Campus 4418,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4419,JNTU Hyderabad Campus 4419,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4420,NIT Trichy Campus 4420,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4421,College of Engineering Pune (COEP) Campus 4421,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4422,JNTU Hyderabad Campus 4422,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4423,VIT Vellore Campus 4423,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4424,NIT Trichy Campus 4424,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4425,PSG College of Technology Campus 4425,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4426,IIT Madras Campus 4426,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4427,Amity University Campus 4427,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4428,JNTU Hyderabad Campus 4428,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4429,SRM Institute of Science and Technology Campus 4429,Kattankulathur,TN,India,Private,Tier-1,Engineering,1985-01-01,ACTIVE
CL4430,Anna University - CEG Campus 4430,Chennai,TN,India,Public,Tier-1,Engineering,1978-01-01,ACTIVE
CL4431,NIT Trichy Campus 4431,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4432,Amity University Campus 4432,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4433,Amity University Campus 4433,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4434,PSG College of Technology Campus 4434,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4435,NIT Trichy Campus 4435,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
CL4436,IIT Madras Campus 4436,Chennai,TN,India,Public,Tier-1,Engineering,1959-01-01,ACTIVE
CL4437,Delhi University Campus 4437,Delhi,DL,India,Public,Tier-1,University,1922-01-01,ACTIVE
CL4438,Manipal Institute of Technology Campus 4438,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4439,Manipal Institute of Technology Campus 4439,Manipal,KA,India,Private,Tier-2,Engineering,1957-01-01,ACTIVE
CL4440,College of Engineering Pune (COEP) Campus 4440,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4441,Amity University Campus 4441,Noida,UP,India,Private,Tier-2,University,2005-01-01,ACTIVE
CL4442,JNTU Hyderabad Campus 4442,Hyderabad,TS,India,Public,Tier-2,Engineering,1972-01-01,ACTIVE
CL4443,PSG College of Technology Campus 4443,Coimbatore,TN,India,Private,Tier-2,Engineering,1951-01-01,ACTIVE
CL4444,NIT Trichy Campus 4444,Tiruchirappalli,TN,India,Public,Tier-1,Engineering,1964-01-01,ACTIVE
,,Pune,MH,India,Public,Tier-1,Engineering,1854-01-01,ACTIVE
CL4446,BITS Pilani Campus 4446,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4447,VIT Vellore Campus 4447,Vellore,TN,India,Private,Tier-1,Engineering,1984-01-01,ACTIVE
CL4448,Jadavpur University Campus 4448,Kolkata,WB,India,Public,Tier-1,Engineering,1955-01-01,ACTIVE
,,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
CL4450,BITS Pilani Campus 4450,Pilani,RJ,India,Private,Tier-1,Engineering,1964-01-01,ACTIVE
