OFFER_ID,OFFER_LINE_ID,OFFER_DATE,EXPECTED_JOIN_DATE,STUDENT_ID,COMPANY_ID,COLLEGE_ID,ROLE_TITLE,OFFER_LEVEL,CTC_LPA,MONTHLY_STIPEND,JOB_CITY,HIRING_MODE,OFFER_STATUS,IS_JOINED,UPDATED_AT
OF009199,OL1,2018-06-02,2019-03-30,ST08996,CO1746,CL3438,Analyst,L2,18.62,10501.0,Mumbai,OnCampus,Accepted,0,2018-08-26 00:00:00
OF009200,OL3,2020-06-08,2021-05-05,ST07104,CO2285,CL9937,Analyst,L2,25.92,38025.0,Chennai,OffCampus,Offered,1,2020-10-06 00:00:00
OF009201,OL2,2016-05-20,2017-12-28,ST09016,CO9342,CL0871,Associate,L1,26.14,45898.0,Bangalore,OffCampus,Offered,0,2016-01-22 00:00:00
OF009202,OL1,2021-03-10,2022-12-11,ST07477,CO2116,CL1304,Associate,L2,5.89,40576.0,Bangalore,OnCampus,Joined,1,2021-02-20 00:00:00
OF009203,OL2,2019-12-06,2020-09-17,ST07350,CO0278,CL2237,Associate,L1,14.39,20798.0,Hyderabad,OnCampus,Offered,0,2019-05-13 00:00:00
OF009204,OL2,2017-06-09,2018-10-31,ST02551,CO7241,CL2515,Associate,L3,27.44,32852.0,Chennai,OnCampus,Joined,1,2017-04-29 00:00:00
OF009205,OL3,2020-07-11,2021-12-31,ST00728,CO9477,CL2440,Software Engineer,L3,23.61,34818.0,Mumbai,OnCampus,Joined,1,2020-08-18 00:00:00
OF009206,OL3,2023-01-16,2024-04-22,ST00848,CO3482,CL6255,Analyst,L2,16.73,13337.0,Chennai,OnCampus,Offered,1,2023-10-14 00:00:00
OF009207,OL2,2016-10-14,2017-10-17,ST04647,CO3430,CL2634,Analyst,L1,16.39,10482.0,Mumbai,OffCampus,Offered,1,2016-03-15 00:00:00
OF009208,OL3,2025-11-20,2026-01-20,ST03074,CO1847,CL0445,Associate,L2,16.29,36013.0,Bangalore,OnCampus,Accepted,0,2025-03-23 00:00:00
OF009209,OL1,2016-01-16,2017-01-26,ST00007,CO2800,CL6735,Software Engineer,L1,21.65,29608.0,Hyderabad,OffCampus,Accepted,1,2016-10-08 00:00:00
OF009210,OL1,2020-09-13,2021-06-27,ST05013,CO1006,CL7551,Associate,L2,7.93,37130.0,Hyderabad,OnCampus,Joined,1,2020-05-01 00:00:00
OF009211,OL3,2019-10-12,2020-12-08,ST09512,CO9412,CL2383,Associate,L2,24.44,32212.0,Chennai,OffCampus,Accepted,0,2019-02-26 00:00:00
OF009212,OL2,2023-01-10,2024-02-02,ST04646,CO8196,CL4073,Associate,L1,6.27,22165.0,Chennai,OffCampus,Joined,1,2023-07-30 00:00:00
OF009213,OL1,2025-10-04,2026-01-03,ST05740,CO7321,CL6513,Analyst,L1,24.95,15089.0,Bangalore,OffCampus,Offered,0,2025-04-20 00:00:00
OF009214,OL1,2018-01-30,2019-05-12,ST05010,CO7421,CL5004,Analyst,L3,16.37,28811.0,Mumbai,OnCampus,Joined,1,2018-11-18 00:00:00
OF009215,OL3,2017-09-16,2018-06-20,ST00829,CO1626,CL3412,Associate,L3,10.5,19567.0,Mumbai,OnCampus,Joined,1,2017-04-17 00:00:00
OF009216,OL1,2020-06-05,2021-01-01,ST00325,CO5447,CL2275,Software Engineer,L1,25.18,42850.0,Hyderabad,OffCampus,Offered,0,2020-09-18 00:00:00
OF009217,OL3,2021-07-08,2022-10-22,ST02762,CO6627,CL9149,Analyst,L2,5.18,13734.0,Bangalore,OffCampus,Offered,0,2021-11-01 00:00:00
OF009218,OL1,2017-06-02,2018-07-19,ST07721,CO7454,CL4012,Software Engineer,L2,29.58,24793.0,Hyderabad,OnCampus,Joined,0,2017-10-18 00:00:00
OF009219,OL3,2024-11-17,2025-01-22,ST07543,CO4233,CL9580,Associate,L3,21.27,14300.0,Bangalore,OnCampus,Offered,1,2024-12-24 00:00:00
OF009220,OL3,2018-07-10,2019-02-06,ST05791,CO9999,CL7820,Associate,L2,18.33,41799.0,Hyderabad,OffCampus,Joined,1,2018-09-04 00:00:00
OF009221,OL2,2022-06-15,2023-12-01,ST02931,CO8118,CL3957,Associate,L1,9.1,24175.0,Bangalore,OffCampus,Offered,1,2022-11-27 00:00:00
OF009222,OL3,2019-03-03,2020-03-31,ST03659,CO8623,CL9452,Analyst,L1,15.49,23495.0,Mumbai,OffCampus,Offered,0,2019-02-08 00:00:00
OF009223,OL1,2016-12-26,2017-12-18,ST05688,CO4066,CL6651,Software Engineer,L1,7.48,19251.0,Chennai,OffCampus,Joined,0,2016-01-28 00:00:00
OF009224,OL3,2017-01-10,2018-01-30,ST03381,CO7494,CL0097,Analyst,L1,29.06,44272.0,Mumbai,OffCampus,Joined,1,2017-11-09 00:00:00
OF009225,OL2,2016-07-10,2017-07-02,ST07368,CO6448,CL7022,Analyst,L1,6.49,20048.0,Chennai,OnCampus,Offered,1,2016-01-27 00:00:00
OF009226,OL3,2024-04-11,2025-09-14,ST00811,CO4062,CL5742,Analyst,L3,27.77,16239.0,Bangalore,OffCampus,Accepted,1,2024-08-14 00:00:00
OF009227,OL2,2023-11-22,2024-03-19,ST02935,CO3321,CL5440,Software Engineer,L1,19.35,18908.0,Mumbai,OffCampus,Accepted,0,2023-07-25 00:00:00
OF009228,OL1,2023-11-05,2024-10-19,ST03695,CO0355,CL8445,Software Engineer,L3,5.59,39769.0,Mumbai,OnCampus,Joined,1,2023-03-13 00:00:00
OF009229,OL3,2019-11-13,2020-09-18,ST04500,CO9979,CL9762,Analyst,L3,25.1,21983.0,Chennai,OnCampus,Accepted,0,2019-07-17 00:00:00
OF009230,OL3,2022-05-26,2023-07-26,ST06055,CO8815,CL2381,Analyst,L1,5.76,48760.0,Mumbai,OnCampus,Joined,1,2022-12-25 00:00:00
OF009231,OL1,2016-10-20,2017-09-09,ST07632,CO2224,CL3602,Associate,L2,16.65,25645.0,Hyderabad,OffCampus,Offered,1,2016-04-04 00:00:00
OF009232,OL2,2024-07-20,2025-07-24,ST03645,CO9876,CL2457,Software Engineer,L2,19.6,20523.0,Bangalore,OffCampus,Accepted,0,2024-01-30 00:00:00
OF009233,OL2,2023-04-18,2024-06-28,ST03352,CO1509,CL8245,Analyst,L1,26.79,33555.0,Bangalore,OffCampus,Accepted,1,2023-06-07 00:00:00
OF009234,OL1,2017-04-18,2018-04-05,ST03506,CO5060,CL0219,Analyst,L1,18.23,30289.0,Hyderabad,OnCampus,Offered,1,2017-08-21 00:00:00
OF009235,OL2,2016-01-04,2017-08-09,ST05968,CO9133,CL8355,Software Engineer,L3,12.74,26432.0,Chennai,OffCampus,Accepted,0,2016-03-06 00:00:00
OF009236,OL1,2017-09-13,2018-01-09,ST01468,CO2140,CL6203,Associate,L3,9.0,43536.0,Hyderabad,OnCampus,Joined,0,2017-04-30 00:00:00
OF009237,OL2,2019-06-10,2020-09-27,ST07151,CO3441,CL3853,Analyst,L3,17.56,46877.0,Bangalore,OnCampus,Offered,1,2019-07-25 00:00:00
OF009238,OL3,2021-02-10,2022-01-25,ST07814,CO8929,CL1565,Software Engineer,L3,13.62,20508.0,Hyderabad,OnCampus,Offered,1,2021-08-26 00:00:00
OF009239,OL3,2025-09-05,2026-03-02,ST08547,CO5214,CL5665,Analyst,L2,14.94,27769.0,Chennai,OffCampus,Accepted,1,2025-05-02 00:00:00
OF009240,OL1,2025-03-03,2026-12-14,ST04177,CO4698,CL9788,Analyst,L2,18.91,26588.0,Hyderabad,OnCampus,Accepted,1,2025-02-01 00:00:00
OF009241,OL1,2023-04-26,2024-08-12,ST07204,CO1933,CL3165,Software Engineer,L3,15.04,20130.0,Hyderabad,OffCampus,Accepted,0,2023-01-09 00:00:00
OF009242,OL2,2020-11-18,2021-04-30,ST05718,CO0788,CL2098,Associate,L2,3.08,19066.0,Bangalore,OnCampus,Joined,0,2020-01-26 00:00:00
OF009243,OL2,2018-08-13,2019-08-14,ST01154,CO4352,CL0545,Software Engineer,L2,21.17,17758.0,Hyderabad,OffCampus,Offered,1,2018-07-31 00:00:00
OF009244,OL1,2025-09-01,2026-03-29,ST05224,CO3926,CL5578,Software Engineer,L2,25.64,32994.0,Chennai,OnCampus,Accepted,1,2025-01-30 00:00:00
OF009245,OL3,2016-07-12,2017-04-27,ST03679,CO8577,CL2877,Analyst,L1,4.27,19300.0,Mumbai,OffCampus,Joined,1,2016-05-10 00:00:00
OF009246,OL3,2016-04-18,2017-02-10,ST07758,CO5933,CL3065,Software Engineer,L2,22.32,34021.0,Mumbai,OffCampus,Joined,0,2016-01-09 00:00:00
OF009247,OL1,2023-01-23,2024-04-30,ST06323,CO8992,CL0493,Associate,L1,4.35,47686.0,Hyderabad,OnCampus,Offered,0,2023-10-22 00:00:00
OF009248,OL3,2016-06-24,2017-08-08,ST06831,CO2918,CL0971,Associate,L1,11.21,37348.0,Hyderabad,OffCampus,Accepted,1,2016-12-27 00:00:00
OF009249,OL2,2018-06-13,2019-07-12,ST03972,CO8733,CL9443,Software Engineer,L1,24.45,27977.0,Chennai,OnCampus,Accepted,0,2018-12-06 00:00:00
OF009250,OL3,2016-08-21,2017-01-30,ST07711,CO4966,CL7039,Associate,L3,18.73,27145.0,Chennai,OffCampus,Joined,1,2016-11-25 00:00:00
OF009251,OL1,2025-10-01,2026-08-14,ST03287,CO9096,CL4615,Associate,L1,14.33,30278.0,Bangalore,OffCampus,Offered,0,2025-08-17 00:00:00
OF009252,OL3,2024-06-09,2025-11-23,ST06451,CO3391,CL8070,Software Engineer,L1,20.95,38894.0,Chennai,OffCampus,Joined,1,2024-06-26 00:00:00
OF009253,OL1,2022-07-30,2023-06-03,ST02333,CO4326,CL8002,Analyst,L2,25.81,35011.0,Mumbai,OffCampus,Accepted,0,2022-11-23 00:00:00
OF009254,OL1,2021-03-07,2022-04-15,ST09820,CO2986,CL3533,Associate,L3,16.29,34835.0,Hyderabad,OffCampus,Joined,0,2021-11-22 00:00:00
OF009255,OL1,2024-07-13,2025-09-06,ST05918,CO4782,CL8522,Software Engineer,L3,12.92,10202.0,Chennai,OffCampus,Accepted,1,2024-10-26 00:00:00
OF009256,OL1,2020-02-03,2021-05-15,ST07802,CO7261,CL0471,Software Engineer,L1,16.41,47142.0,Bangalore,OffCampus,Joined,0,2020-11-23 00:00:00
OF009257,OL3,2024-08-15,2025-02-09,ST07873,CO8390,CL0377,Analyst,L3,21.36,49436.0,Hyderabad,OffCampus,Offered,1,2024-04-17 00:00:00
OF009258,OL2,2024-09-27,2025-12-15,ST01591,CO2763,CL5183,Software Engineer,L2,23.56,17484.0,Mumbai,OffCampus,Offered,0,2024-06-28 00:00:00
OF009259,OL3,2025-10-01,2026-10-28,ST07727,CO1631,CL3298,Associate,L2,4.81,48367.0,Hyderabad,OffCampus,Offered,0,2025-07-03 00:00:00
OF009260,OL1,2020-09-02,2021-08-06,ST03016,CO0454,CL2837,Analyst,L2,27.36,28376.0,Mumbai,OnCampus,Accepted,0,2020-01-17 00:00:00
OF009261,OL3,2020-10-16,2021-06-03,ST04603,CO1652,CL6444,Analyst,L1,29.49,35867.0,Hyderabad,OnCampus,Joined,1,2020-04-17 00:00:00
OF009262,OL3,2023-06-26,2024-01-08,ST09746,CO7988,CL9282,Analyst,L1,20.71,24951.0,Hyderabad,OffCampus,Joined,1,2023-09-10 00:00:00
OF009263,OL2,2025-07-26,2026-03-13,ST05766,CO6930,CL5564,Software Engineer,L2,28.69,26630.0,Bangalore,OnCampus,Accepted,1,2025-12-26 00:00:00
OF009264,OL2,2019-11-27,2020-08-08,ST04871,CO3853,CL1354,Software Engineer,L3,16.12,31601.0,Hyderabad,OffCampus,Joined,1,2019-08-11 00:00:00
OF009265,OL3,2021-02-11,2022-12-30,ST02685,CO9550,CL0358,Software Engineer,L2,22.45,13592.0,Bangalore,OnCampus,Accepted,1,2021-04-27 00:00:00
OF009266,OL1,2025-11-05,2026-08-20,ST01712,CO0610,CL4335,Analyst,L3,19.52,25863.0,Chennai,OffCampus,Joined,0,2025-06-22 00:00:00
OF009267,OL3,2022-09-25,2023-11-13,ST01915,CO9637,CL5320,Associate,L3,5.09,22977.0,Chennai,OffCampus,Joined,1,2022-02-18 00:00:00
OF009268,OL3,2024-12-18,2025-10-09,ST08619,CO2729,CL6759,Associate,L2,24.94,44375.0,Chennai,OnCampus,Offered,1,2024-04-01 00:00:00
OF009269,OL3,2025-07-17,2026-04-28,ST00595,CO6763,CL9709,Software Engineer,L3,17.75,34916.0,Mumbai,OffCampus,Offered,1,2025-05-04 00:00:00
OF009270,OL3,2021-11-13,2022-04-17,ST09624,CO1361,CL4291,Analyst,L1,16.69,30911.0,Bangalore,OffCampus,Joined,1,2021-07-11 00:00:00
OF009271,OL2,2021-10-30,2022-08-02,ST02816,CO7695,CL9703,Associate,L2,4.49,10617.0,Chennai,OffCampus,Accepted,0,2021-12-14 00:00:00
OF009272,OL1,2025-05-14,2026-10-17,ST04216,CO3619,CL1284,Software Engineer,L3,25.1,41178.0,Mumbai,OnCampus,Accepted,0,2025-08-31 00:00:00
OF009273,OL1,2017-08-11,2018-01-31,ST01430,CO8947,CL2424,Associate,L2,25.79,34966.0,Mumbai,OnCampus,Offered,1,2017-12-19 00:00:00
OF009274,OL1,2018-05-11,2019-09-22,ST01912,CO3495,CL0075,Analyst,L3,24.34,49665.0,Bangalore,OffCampus,Accepted,0,2018-08-22 00:00:00
OF009275,OL1,2016-12-30,2017-07-28,ST03560,CO3866,CL1081,Analyst,L3,18.76,19085.0,Hyderabad,OffCampus,Accepted,0,2016-09-01 00:00:00
OF009276,OL2,2021-08-12,2022-06-16,ST05648,CO2770,CL3413,Analyst,L2,27.31,19361.0,Mumbai,OnCampus,Accepted,0,2021-03-27 00:00:00
OF009277,OL1,2021-06-14,2022-12-05,ST04941,CO0796,CL3909,Analyst,L1,25.95,19207.0,Hyderabad,OnCampus,Joined,0,2021-05-27 00:00:00
OF009278,OL2,2023-06-14,2024-04-28,ST09239,CO6895,CL0770,Software Engineer,L1,17.37,17209.0,Mumbai,OnCampus,Joined,1,2023-07-17 00:00:00
OF009279,OL1,2025-12-10,2026-07-01,ST02246,CO5872,CL8228,Analyst,L3,26.32,32350.0,Chennai,OffCampus,Joined,0,2025-09-04 00:00:00
OF009280,OL1,2020-05-12,2021-01-29,ST05071,CO1151,CL4892,Associate,L2,22.85,21391.0,Chennai,OffCampus,Joined,0,2020-04-23 00:00:00
OF009281,OL3,2022-09-08,2023-02-10,ST01907,CO9184,CL5467,Software Engineer,L1,26.83,47178.0,Bangalore,OffCampus,Joined,1,2022-11-20 00:00:00
OF009282,OL1,2023-02-23,2024-06-30,ST01863,CO5740,CL1181,Software Engineer,L2,28.46,32525.0,Bangalore,OffCampus,Accepted,0,2023-03-21 00:00:00
OF009283,OL1,2020-11-16,2021-08-25,ST02014,CO6950,CL4453,Analyst,L3,4.44,43997.0,Bangalore,OnCampus,Joined,0,2020-12-29 00:00:00
OF009284,OL2,2020-10-31,2021-06-05,ST03441,CO8266,CL2016,Software Engineer,L1,28.66,42615.0,Hyderabad,OnCampus,Offered,1,2020-08-30 00:00:00
OF009285,OL3,2018-08-30,2019-08-13,ST00425,CO5123,CL1534,Analyst,L2,26.2,38299.0,Mumbai,OnCampus,Accepted,0,2018-12-27 00:00:00
OF009286,OL1,2025-10-14,2026-05-11,ST01096,CO8122,CL2059,Analyst,L2,7.02,20893.0,Bangalore,OffCampus,Offered,0,2025-12-19 00:00:00
OF009287,OL1,2016-04-27,2017-08-18,ST02651,CO6058,CL2226,Software Engineer,L2,6.4,29341.0,Mumbai,OnCampus,Accepted,0,2016-02-28 00:00:00
OF009288,OL3,2022-09-17,2023-09-29,ST09701,CO0528,CL6596,Software Engineer,L2,15.93,33192.0,Bangalore,OnCampus,Joined,0,2022-06-03 00:00:00
OF009289,OL1,2025-12-06,2026-07-11,ST03956,CO0576,CL8455,Software Engineer,L1,17.55,27805.0,Bangalore,OnCampus,Offered,1,2025-06-13 00:00:00
OF009290,OL2,2023-10-19,2024-07-20,ST03841,CO5006,CL0899,Analyst,L2,11.88,38480.0,Mumbai,OnCampus,Offered,1,2023-08-08 00:00:00
OF009291,OL2,2017-12-02,2018-02-21,ST02076,CO6834,CL0784,Software Engineer,L3,19.65,31905.0,Hyderabad,OffCampus,Joined,1,2017-03-01 00:00:00
OF009292,OL2,2025-07-09,2026-11-19,ST04553,CO2335,CL4188,Software Engineer,L1,19.97,20460.0,Mumbai,OffCampus,Offered,1,2025-05-20 00:00:00
OF009293,OL1,2018-06-30,2019-01-24,ST09216,CO6435,CL2138,Associate,L3,23.48,19477.0,Hyderabad,OffCampus,Accepted,0,2018-10-12 00:00:00
OF009294,OL3,2017-03-09,2018-08-17,ST03222,CO4570,CL9816,Analyst,L3,18.24,14993.0,Mumbai,OffCampus,Accepted,1,2017-08-10 00:00:00
OF009295,OL1,2025-03-03,2026-11-25,ST06594,CO1268,CL5289,Analyst,L1,12.31,45478.0,Hyderabad,OffCampus,Offered,0,2025-10-01 00:00:00
OF009296,OL3,2017-02-08,2018-02-22,ST00091,CO3688,CL0514,Software Engineer,L2,10.47,11500.0,Hyderabad,OnCampus,Joined,1,2017-09-19 00:00:00
OF009297,OL2,2023-01-17,2024-06-25,ST03347,CO1185,CL2632,Software Engineer,L1,22.43,15993.0,Chennai,OffCampus,Offered,1,2023-09-18 00:00:00
OF009298,OL3,2023-02-02,2024-11-05,ST01361,CO0546,CL8157,Analyst,L1,15.58,38934.0,Mumbai,OnCampus,Offered,0,2023-04-06 00:00:00
OF009299,OL1,2025-07-28,2026-12-12,ST01884,CO5333,CL7111,Software Engineer,L2,17.84,28545.0,Mumbai,OffCampus,Accepted,0,2025-10-17 00:00:00
OF009300,OL2,2025-04-14,2026-11-13,ST07920,CO9364,CL1444,Associate,L3,6.34,16314.0,Bangalore,OnCampus,Joined,1,2025-01-25 00:00:00
OF009301,OL3,2025-08-13,2026-07-05,ST08887,CO0615,CL4295,Software Engineer,L2,9.06,34258.0,Mumbai,OffCampus,Offered,0,2025-12-09 00:00:00
OF009302,OL2,2024-02-06,2025-01-25,ST01351,CO6423,CL8978,Analyst,L2,29.16,42006.0,Mumbai,OffCampus,Offered,0,2024-03-10 00:00:00
OF009303,OL2,2025-08-19,2026-01-27,ST05410,CO2920,CL6256,Analyst,L1,13.15,20930.0,Chennai,OffCampus,Offered,0,2025-05-18 00:00:00
OF009304,OL2,2017-08-16,2018-09-26,ST04979,CO7148,CL4155,Analyst,L3,14.51,30116.0,Mumbai,OnCampus,Offered,1,2017-11-25 00:00:00
OF009305,OL3,2017-06-02,2018-07-14,ST07976,CO4921,CL8811,Software Engineer,L3,3.98,13757.0,Bangalore,OnCampus,Joined,0,2017-01-06 00:00:00
OF009306,OL1,2018-09-22,2019-08-12,ST06563,CO0218,CL8238,Analyst,L2,8.39,33597.0,Bangalore,OffCampus,Offered,0,2018-05-25 00:00:00
OF009307,OL3,2024-08-06,2025-07-05,ST00174,CO6687,CL5325,Associate,L1,9.9,15027.0,Mumbai,OnCampus,Offered,0,2024-06-13 00:00:00
OF009308,OL1,2019-10-13,2020-06-18,ST08671,CO4250,CL1257,Software Engineer,L3,12.64,30847.0,Mumbai,OffCampus,Joined,0,2019-01-18 00:00:00
OF009309,OL3,2025-06-11,2026-10-31,ST05010,CO4340,CL2776,Analyst,L3,12.07,36656.0,Chennai,OnCampus,Offered,0,2025-08-04 00:00:00
OF009310,OL1,2023-09-24,2024-05-18,ST02668,CO7158,CL1078,Software Engineer,L1,22.32,12369.0,Chennai,OffCampus,Accepted,0,2023-11-30 00:00:00
OF009311,OL3,2019-02-10,2020-01-18,ST07952,CO4152,CL2880,Associate,L1,13.79,33223.0,Bangalore,OnCampus,Offered,0,2019-07-28 00:00:00
OF009312,OL3,2016-11-03,2017-08-04,ST08005,CO4166,CL8339,Analyst,L3,19.47,21915.0,Hyderabad,OffCampus,Joined,1,2016-06-11 00:00:00
OF009313,OL1,2024-04-27,2025-05-15,ST03254,CO4677,CL3049,Software Engineer,L2,17.2,17027.0,Bangalore,OnCampus,Joined,0,2024-08-17 00:00:00
OF009314,OL2,2016-09-07,2017-11-30,ST03876,CO2400,CL1114,Associate,L1,28.88,47399.0,Bangalore,OffCampus,Joined,0,2016-07-28 00:00:00
OF009315,OL1,2018-08-01,2019-07-11,ST09459,CO4108,CL0469,Software Engineer,L1,12.73,33398.0,Bangalore,OnCampus,Accepted,1,2018-09-25 00:00:00
OF009316,OL2,2024-04-03,2025-03-08,ST02557,CO5714,CL6698,Associate,L1,20.9,38969.0,Chennai,OnCampus,Accepted,1,2024-03-31 00:00:00
OF009317,OL1,2025-09-26,2026-06-25,ST05796,CO8077,CL4325,Associate,L1,21.3,27264.0,Chennai,OffCampus,Offered,0,2025-07-17 00:00:00
OF009318,OL2,2020-03-23,2021-12-31,ST04849,CO4160,CL4944,Software Engineer,L1,5.9,19909.0,Bangalore,OffCampus,Joined,0,2020-02-09 00:00:00
OF009319,OL2,2021-01-10,2022-05-30,ST03708,CO6977,CL9025,Software Engineer,L3,6.72,23865.0,Bangalore,OnCampus,Accepted,0,2021-03-19 00:00:00
OF009320,OL3,2017-11-17,2018-03-02,ST03872,CO7110,CL0423,Analyst,L1,10.34,46454.0,Hyderabad,OnCampus,Offered,0,2017-05-07 00:00:00
OF009321,OL1,2023-01-18,2024-02-02,ST06271,CO0392,CL0955,Analyst,L2,14.47,32866.0,Mumbai,OffCampus,Accepted,1,2023-09-06 00:00:00
OF009322,OL3,2019-06-23,2020-02-19,ST04476,CO9178,CL3793,Analyst,L3,16.38,33184.0,Bangalore,OffCampus,Joined,1,2019-03-18 00:00:00
OF009323,OL1,2025-02-11,2026-06-26,ST04084,CO9384,CL6322,Associate,L1,18.36,10090.0,Hyderabad,OnCampus,Accepted,1,2025-05-21 00:00:00
OF009324,OL3,2024-08-16,2025-08-13,ST00362,CO1055,CL7067,Associate,L3,24.74,17149.0,Hyderabad,OffCampus,Joined,1,2024-01-06 00:00:00
OF009325,OL3,2024-07-06,2025-03-07,ST02999,CO9474,CL5316,Analyst,L1,14.01,14891.0,Mumbai,OnCampus,Offered,1,2024-02-25 00:00:00
OF009326,OL1,2025-01-31,2026-07-28,ST08106,CO9535,CL7961,Associate,L2,20.76,48280.0,Mumbai,OnCampus,Joined,1,2025-12-25 00:00:00
OF009327,OL1,2022-12-11,2023-11-21,ST00705,CO2699,CL3721,Software Engineer,L2,22.05,21382.0,Chennai,OnCampus,Offered,1,2022-04-12 00:00:00
OF009328,OL1,2022-07-09,2023-03-14,ST05287,CO9654,CL0038,Software Engineer,L3,19.49,25130.0,Mumbai,OffCampus,Joined,1,2022-10-14 00:00:00
OF009329,OL3,2021-10-05,2022-11-05,ST00264,CO7353,CL5322,Analyst,L1,22.31,15612.0,Chennai,OnCampus,Joined,1,2021-09-16 00:00:00
OF009330,OL2,2018-04-28,2019-12-03,ST02737,CO3787,CL5608,Associate,L1,21.75,16096.0,Chennai,OffCampus,Joined,0,2018-08-20 00:00:00
OF009331,OL3,2023-11-09,2024-04-08,ST01624,CO5322,CL5677,Analyst,L3,8.28,39406.0,Chennai,OffCampus,Accepted,0,2023-02-05 00:00:00
OF009332,OL3,2025-10-09,2026-11-17,ST08921,CO5934,CL6851,Associate,L3,4.3,47430.0,Mumbai,OnCampus,Accepted,0,2025-08-09 00:00:00
OF009333,OL1,2021-01-07,2022-12-18,ST03125,CO9427,CL5514,Analyst,L3,12.0,24866.0,Bangalore,OffCampus,Accepted,1,2021-08-08 00:00:00
OF009334,OL2,2020-03-01,2021-05-25,ST00316,CO0568,CL1955,Associate,L2,14.7,31398.0,Hyderabad,OffCampus,Accepted,0,2020-04-14 00:00:00
OF009335,OL2,2016-06-01,2017-04-25,ST08105,CO2170,CL5902,Analyst,L1,10.7,29572.0,Mumbai,OffCampus,Offered,0,2016-10-09 00:00:00
OF009336,OL1,2025-05-06,2026-07-09,ST07101,CO1344,CL3582,Associate,L2,8.72,23677.0,Chennai,OffCampus,Offered,1,2025-05-09 00:00:00
OF009337,OL1,2025-03-20,2026-12-04,ST05898,CO1459,CL5974,Analyst,L2,7.28,26291.0,Bangalore,OffCampus,Joined,1,2025-05-19 00:00:00
OF009338,OL3,2019-11-19,2020-07-03,ST09263,CO6057,CL2748,Associate,L1,26.97,25177.0,Mumbai,OffCampus,Joined,1,2019-05-24 00:00:00
OF009339,OL3,2016-05-29,2017-07-04,ST00459,CO2696,CL5437,Associate,L1,6.91,30296.0,Mumbai,OnCampus,Accepted,1,2016-07-29 00:00:00
OF009340,OL1,2019-05-06,2020-04-05,ST03656,CO5455,CL2040,Associate,L2,12.46,24518.0,Bangalore,OffCampus,Offered,0,2019-02-27 00:00:00
OF009341,OL1,2017-09-10,2018-06-30,ST03699,CO4456,CL1080,Software Engineer,L1,25.28,18047.0,Bangalore,OffCampus,Accepted,0,2017-01-21 00:00:00
OF009342,OL2,2021-08-29,2022-07-07,ST05248,CO3453,CL9846,Associate,L1,13.36,46896.0,Hyderabad,OffCampus,Offered,0,2021-06-05 00:00:00
OF009343,OL2,2025-10-06,2026-02-05,ST03188,CO8177,CL4527,Analyst,L2,8.6,21541.0,Mumbai,OffCampus,Joined,0,2025-06-13 00:00:00
OF009344,OL2,2022-05-09,2023-04-15,ST04515,CO1339,CL0056,Analyst,L3,8.04,10511.0,Chennai,OnCampus,Offered,0,2022-05-20 00:00:00
OF009345,OL3,2023-12-17,2024-09-26,ST03120,CO2366,CL2899,Associate,L1,28.21,32765.0,Bangalore,OffCampus,Accepted,0,2023-06-12 00:00:00
OF009346,OL1,2018-04-17,2019-10-15,ST06204,CO1218,CL8259,Software Engineer,L3,15.26,18065.0,Mumbai,OnCampus,Joined,0,2018-02-19 00:00:00
OF009347,OL3,2019-08-04,2020-03-13,ST07673,CO7920,CL4704,Software Engineer,L2,9.12,33700.0,Chennai,OffCampus,Joined,0,2019-10-23 00:00:00
OF009348,OL1,2022-07-03,2023-02-13,ST06258,CO7551,CL4834,Analyst,L1,29.98,30702.0,Chennai,OffCampus,Accepted,1,2022-02-18 00:00:00
OF009349,OL1,2022-03-26,2023-04-28,ST04090,CO0221,CL0486,Software Engineer,L1,5.83,25760.0,Bangalore,OnCampus,Accepted,1,2022-06-10 00:00:00
OF009350,OL1,2023-01-24,2024-06-25,ST06716,CO3770,CL0829,Software Engineer,L2,9.77,36657.0,Bangalore,OffCampus,Offered,0,2023-11-25 00:00:00
OF009351,OL1,2022-05-30,2023-02-21,ST07945,CO5367,CL7433,Associate,L2,23.47,14533.0,Bangalore,OffCampus,Accepted,0,2022-11-14 00:00:00
OF009352,OL2,2018-09-04,2019-04-03,ST01342,CO7804,CL1741,Associate,L1,9.53,45639.0,Chennai,OnCampus,Joined,0,2018-01-22 00:00:00
OF009353,OL2,2022-07-04,2023-08-31,ST02075,CO9564,CL0672,Analyst,L2,10.85,47858.0,Mumbai,OffCampus,Offered,1,2022-05-22 00:00:00
OF009354,OL2,2024-07-22,2025-10-07,ST00204,CO9830,CL2842,Analyst,L1,17.25,41471.0,Hyderabad,OffCampus,Joined,0,2024-01-08 00:00:00
OF009355,OL3,2016-02-16,2017-04-13,ST06622,CO0022,CL7218,Associate,L2,12.52,29287.0,Bangalore,OffCampus,Accepted,0,2016-09-26 00:00:00
OF009356,OL1,2016-08-13,2017-08-10,ST08569,CO4711,CL3389,Analyst,L1,19.34,38089.0,Mumbai,OffCampus,Joined,0,2016-10-27 00:00:00
OF009357,OL2,2020-03-07,2021-10-24,ST02744,CO5169,CL6564,Software Engineer,L3,12.72,37958.0,Hyderabad,OffCampus,Accepted,0,2020-04-26 00:00:00
